8.900000E+01	2.670604E+04
8.950000E+01	2.684988E+04
9.000000E+01	2.699163E+04
9.050000E+01	2.714607E+04
9.100000E+01	2.729138E+04
9.150000E+01	2.746146E+04
9.200000E+01	2.760749E+04
9.250000E+01	2.776725E+04
9.300000E+01	2.790045E+04
9.350000E+01	2.805806E+04
9.400000E+01	2.819366E+04
9.450000E+01	2.835321E+04
9.500000E+01	2.849841E+04
9.550000E+01	2.864263E+04
9.600000E+01	2.878361E+04
9.650000E+01	2.895823E+04
9.700000E+01	2.908108E+04
9.750000E+01	2.925882E+04
9.800000E+01	2.940157E+04
9.850000E+01	2.955334E+04
9.900000E+01	2.968835E+04
9.950000E+01	2.984862E+04
1.000000E+02	3.000161E+04
1.005000E+02	3.016084E+04
1.010000E+02	3.029627E+04
1.015000E+02	3.043041E+04
1.020000E+02	3.060471E+04
1.025000E+02	3.075588E+04
1.030000E+02	3.089410E+04
1.035000E+02	3.106235E+04
1.040000E+02	3.120024E+04
1.045000E+02	3.136382E+04
1.050000E+02	3.149538E+04
1.055000E+02	3.164449E+04
1.060000E+02	3.179470E+04
1.065000E+02	3.194939E+04
1.070000E+02	3.209781E+04
1.075000E+02	3.223971E+04
1.080000E+02	3.240246E+04
1.085000E+02	3.253251E+04
1.090000E+02	3.269078E+04
1.095000E+02	3.284672E+04
1.100000E+02	3.300576E+04
1.105000E+02	3.314929E+04
1.110000E+02	3.329891E+04
1.115000E+02	3.344250E+04
1.120000E+02	3.359974E+04
1.125000E+02	3.375320E+04
1.130000E+02	3.388331E+04
1.135000E+02	3.404826E+04
1.140000E+02	3.419264E+04
1.145000E+02	3.435659E+04
1.150000E+02	3.449685E+04
1.155000E+02	3.464092E+04
1.160000E+02	3.480669E+04
1.165000E+02	3.496200E+04
1.170000E+02	3.511285E+04
1.175000E+02	3.525987E+04
1.180000E+02	3.538753E+04
1.185000E+02	3.554648E+04
1.190000E+02	3.571337E+04
1.195000E+02	3.585173E+04
1.200000E+02	3.600694E+04
1.205000E+02	3.615089E+04
1.210000E+02	3.630199E+04
1.215000E+02	3.645368E+04
1.220000E+02	3.660329E+04
1.225000E+02	3.674735E+04
1.230000E+02	3.689551E+04
1.235000E+02	3.703885E+04
1.240000E+02	3.720149E+04
1.245000E+02	3.736775E+04
1.250000E+02	3.751748E+04
1.255000E+02	3.765014E+04
1.260000E+02	3.780604E+04
1.265000E+02	3.793927E+04
1.270000E+02	3.809731E+04
1.275000E+02	3.824992E+04
1.280000E+02	3.839498E+04
1.285000E+02	3.855121E+04
1.290000E+02	3.870619E+04
1.295000E+02	3.884857E+04
1.300000E+02	3.899166E+04
1.305000E+02	3.916137E+04
1.310000E+02	3.930360E+04
1.315000E+02	3.945151E+04
1.320000E+02	3.960040E+04
1.325000E+02	3.975017E+04
1.330000E+02	3.991096E+04
1.335000E+02	4.006871E+04
1.340000E+02	4.021623E+04
1.345000E+02	4.036519E+04
1.350000E+02	4.049538E+04
1.355000E+02	4.065060E+04
1.360000E+02	4.082677E+04
1.365000E+02	4.095002E+04
1.370000E+02	4.110493E+04
1.375000E+02	4.126121E+04
1.380000E+02	4.139950E+04
1.385000E+02	4.153927E+04
1.390000E+02	4.170058E+04
1.395000E+02	4.185624E+04
1.400000E+02	4.198126E+04
1.405000E+02	4.216063E+04
1.410000E+02	4.228889E+04
1.415000E+02	4.244921E+04
1.420000E+02	4.258319E+04
1.425000E+02	4.274136E+04
1.430000E+02	4.291819E+04
1.435000E+02	4.305661E+04
1.440000E+02	4.321035E+04
1.445000E+02	4.334832E+04
1.450000E+02	4.348330E+04
1.455000E+02	4.364946E+04
1.460000E+02	4.379429E+04
1.465000E+02	4.394973E+04
1.470000E+02	4.410749E+04
1.475000E+02	4.423096E+04
1.480000E+02	4.437954E+04
1.485000E+02	4.454707E+04
1.490000E+02	4.468897E+04
1.495000E+02	4.487168E+04
1.500000E+02	4.500090E+04
1.505000E+02	4.514745E+04
1.510000E+02	4.530161E+04
1.515000E+02	4.544636E+04
1.520000E+02	4.559560E+04
1.525000E+02	4.576010E+04
1.530000E+02	4.590552E+04
1.535000E+02	4.604950E+04
1.540000E+02	4.620844E+04
1.545000E+02	4.635673E+04
1.550000E+02	4.650701E+04
1.555000E+02	4.666128E+04
1.560000E+02	4.681138E+04
1.565000E+02	4.695299E+04
1.570000E+02	4.709048E+04
1.575000E+02	4.724825E+04
1.580000E+02	4.741021E+04
1.585000E+02	4.755351E+04
1.590000E+02	4.769958E+04
1.595000E+02	4.786406E+04
1.600000E+02	4.801868E+04
1.605000E+02	4.814072E+04
1.610000E+02	4.831043E+04
1.615000E+02	4.844551E+04
1.620000E+02	4.858838E+04
1.625000E+02	4.876816E+04
1.630000E+02	4.891032E+04
1.635000E+02	4.904905E+04
1.640000E+02	4.920676E+04
1.645000E+02	4.935947E+04
1.650000E+02	4.950543E+04
1.655000E+02	4.963407E+04
1.660000E+02	4.981574E+04
1.665000E+02	4.992875E+04
1.670000E+02	5.009101E+04
1.675000E+02	5.027041E+04
1.680000E+02	5.038884E+04
1.685000E+02	5.053714E+04
1.690000E+02	5.069720E+04
1.695000E+02	5.084494E+04
1.700000E+02	5.098766E+04
1.705000E+02	5.115101E+04
1.710000E+02	5.129776E+04
1.715000E+02	5.144509E+04
1.720000E+02	5.158694E+04
1.725000E+02	5.175001E+04
1.730000E+02	5.189569E+04
1.735000E+02	5.204117E+04
1.740000E+02	5.219826E+04
1.745000E+02	5.234334E+04
1.750000E+02	5.249947E+04
1.755000E+02	5.265548E+04
1.760000E+02	5.280094E+04
1.765000E+02	5.296684E+04
1.770000E+02	5.310032E+04
1.775000E+02	5.324107E+04
1.780000E+02	5.340334E+04
1.785000E+02	5.356164E+04
1.790000E+02	5.367693E+04
1.795000E+02	5.384947E+04
1.800000E+02	5.401310E+04
